ID,e1_pr,e1_vol,e1_s1,e1_s2,e1_s3,e1_s4,e1_s5,e1_mean,e1_var,e2_pr,e2_vol,e2_s1,e2_s2,e2_s3,e2_s4,e2_s5,e2_mean,e2_var,b1_pr,b1_vol,b1_s1,b1_s2,b1_s3,b1_s4,b1_s5,b1_mean,b1_var,b2_pr,b2_vol,b2_s1,b2_s2,b2_s3,b2_s4,b2_s5,b2_mean,b2_var
780,27.99,14667,0.76,0.14,0.01,0.03,0.06,4.5,1.2,27.99,16621,0.77,0.1,0.07,0.01,0.05,4.5,1.1,12.99,12684,0.64,0.13,0.12,0.1,0.01,4.3,1.2,12.99,18397,0.61,0.24,0.04,0.05,0.06,4.3,1.3
781,27.99,12762,0.66,0.22,0.04,0.01,0.07,4.4,1.2,23.99,15379,0.79,0.1,0.01,0.01,0.09,4.5,1.4,16.99,11034,0.64,0.23,0.06,0.04,0.03,4.4,1,16.99,17297,0.71,0.18,0.05,0.03,0.03,4.5,0.9
782,25.99,15956,0.64,0.13,0.12,0.1,0.01,4.3,1.2,27.99,12688,0.64,0.13,0.12,0.1,0.01,4.3,1.2,16.99,18043,0.51,0.33,0.11,0.03,0.02,4.3,0.8,16.99,18677,0.57,0.33,0.05,0.02,0.03,4.4,0.8
783,25.99,17210,0.7,0.09,0.08,0.07,0.06,4.3,1.5,27.99,17488,0.64,0.13,0.12,0.1,0.01,4.3,1.2,12.99,13227,0.65,0.25,0.08,0.01,0.01,4.5,0.6,12.99,16129,0.67,0.21,0.08,0.01,0.03,4.5,0.8
784,27.99,13488,0.46,0.42,0.1,0.01,0.01,4.3,0.6,27.99,17994,0.72,0.15,0.01,0.03,0.09,4.4,1.5,14.99,18217,0.67,0.21,0.08,0.01,0.03,4.5,0.8,14.99,18134,0.61,0.24,0.04,0.05,0.06,4.3,1.3
785,23.99,17843,0.6,0.29,0.05,0.02,0.04,4.4,0.9,23.99,11368,0.71,0.18,0.05,0.03,0.03,4.5,0.9,16.99,12433,0.76,0.1,0.06,0.06,0.02,4.5,1,16.99,15116,0.72,0.15,0.01,0.03,0.09,4.4,1.5
786,27.99,13083,0.65,0.25,0.07,0.01,0.02,4.5,0.7,25.99,10033,0.66,0.22,0.04,0.01,0.07,4.4,1.2,12.99,18682,0.76,0.14,0.01,0.03,0.06,4.5,1.2,16.99,13954,0.46,0.42,0.1,0.01,0.01,4.3,0.6
787,27.99,15858,0.67,0.16,0.1,0.03,0.04,4.4,1.1,23.99,16514,0.53,0.34,0.11,0.01,0.01,4.4,0.6,14.99,16771,0.59,0.2,0.14,0.05,0.02,4.3,1,14.99,14527,0.59,0.2,0.14,0.05,0.02,4.3,1
788,27.99,16141,0.77,0.1,0.07,0.01,0.05,4.5,1.1,27.99,17326,0.71,0.18,0.05,0.03,0.03,4.5,0.9,12.99,18366,0.78,0.08,0.03,0.05,0.06,4.5,1.3,16.99,10576,0.57,0.33,0.05,0.02,0.03,4.4,0.8
789,27.99,15274,0.63,0.22,0.02,0.06,0.07,4.3,1.4,25.99,18650,0.58,0.24,0.11,0.03,0.04,4.3,1.1,14.99,17610,0.61,0.24,0.04,0.05,0.06,4.3,1.3,12.99,16342,0.7,0.09,0.08,0.07,0.06,4.3,1.5
790,25.99,11678,0.56,0.25,0.14,0.03,0.02,4.3,0.9,23.99,15467,0.51,0.33,0.11,0.03,0.02,4.3,0.8,16.99,11253,0.72,0.11,0.08,0.03,0.06,4.4,1.3,12.99,10826,0.46,0.42,0.1,0.01,0.01,4.3,0.6
791,23.99,10929,0.67,0.16,0.1,0.03,0.04,4.4,1.1,23.99,13142,0.56,0.35,0.04,0.04,0.01,4.4,0.7,16.99,12541,0.67,0.16,0.1,0.03,0.04,4.4,1.1,16.99,10078,0.85,0.03,0.02,0.01,0.09,4.5,1.5
792,27.99,11127,0.71,0.18,0.05,0.03,0.03,4.5,0.9,27.99,11574,0.72,0.15,0.01,0.03,0.09,4.4,1.5,12.99,18949,0.71,0.18,0.05,0.03,0.03,4.5,0.9,12.99,12867,0.71,0.18,0.05,0.03,0.03,4.5,0.9
793,25.99,10439,0.57,0.33,0.05,0.02,0.03,4.4,0.8,23.99,12688,0.79,0.1,0.01,0.01,0.09,4.5,1.4,16.99,18194,0.63,0.22,0.02,0.06,0.07,4.3,1.4,12.99,16143,0.76,0.14,0.01,0.03,0.06,4.5,1.2
794,27.99,17971,0.65,0.25,0.08,0.01,0.01,4.5,0.6,27.99,19545,0.7,0.09,0.08,0.07,0.06,4.3,1.5,12.99,11436,0.56,0.35,0.04,0.04,0.01,4.4,0.7,14.99,15763,0.65,0.25,0.08,0.01,0.01,4.5,0.6
795,25.99,17234,0.72,0.11,0.08,0.03,0.06,4.4,1.3,25.99,11829,0.78,0.08,0.03,0.05,0.06,4.5,1.3,12.99,17864,0.63,0.22,0.02,0.06,0.07,4.3,1.4,16.99,14916,0.46,0.42,0.1,0.01,0.01,4.3,0.6
796,25.99,18960,0.67,0.16,0.1,0.03,0.04,4.4,1.1,25.99,14085,0.65,0.25,0.08,0.01,0.01,4.5,0.6,16.99,13369,0.78,0.08,0.03,0.05,0.06,4.5,1.3,16.99,19168,0.57,0.33,0.05,0.02,0.03,4.4,0.8
797,27.99,17945,0.66,0.22,0.04,0.01,0.07,4.4,1.2,25.99,11180,0.85,0.03,0.02,0.01,0.09,4.5,1.5,12.99,16218,0.64,0.13,0.12,0.1,0.01,4.3,1.2,12.99,11563,0.46,0.44,0.05,0.03,0.02,4.3,0.7
798,25.99,13870,0.6,0.29,0.05,0.02,0.04,4.4,0.9,23.99,13480,0.64,0.13,0.12,0.1,0.01,4.3,1.2,14.99,18987,0.79,0.1,0.01,0.01,0.09,4.5,1.4,12.99,11902,0.67,0.21,0.08,0.01,0.03,4.5,0.8
799,23.99,18944,0.79,0.1,0.01,0.01,0.09,4.5,1.4,27.99,17996,0.65,0.25,0.07,0.01,0.02,4.5,0.7,12.99,18954,0.64,0.13,0.12,0.1,0.01,4.3,1.2,12.99,17088,0.56,0.35,0.04,0.04,0.01,4.4,0.7
800,23.99,17350,0.7,0.09,0.08,0.07,0.06,4.3,1.5,25.99,19499,0.53,0.34,0.11,0.01,0.01,4.4,0.6,12.99,16561,0.6,0.29,0.05,0.02,0.04,4.4,0.9,14.99,11343,0.46,0.42,0.1,0.01,0.01,4.3,0.6
801,27.99,17989,0.65,0.25,0.07,0.01,0.02,4.5,0.7,27.99,19033,0.65,0.25,0.07,0.01,0.02,4.5,0.7,16.99,16982,0.78,0.08,0.03,0.05,0.06,4.5,1.3,14.99,19791,0.65,0.25,0.07,0.01,0.02,4.5,0.7
802,27.99,15372,0.61,0.24,0.04,0.05,0.06,4.3,1.3,25.99,15491,0.53,0.34,0.11,0.01,0.01,4.4,0.6,12.99,14508,0.65,0.25,0.07,0.01,0.02,4.5,0.7,16.99,13635,0.63,0.22,0.02,0.06,0.07,4.3,1.4
803,23.99,10606,0.65,0.25,0.07,0.01,0.02,4.5,0.7,27.99,17111,0.79,0.1,0.01,0.01,0.09,4.5,1.4,14.99,17707,0.46,0.42,0.1,0.01,0.01,4.3,0.6,14.99,17829,0.64,0.23,0.06,0.04,0.03,4.4,1
804,23.99,10619,0.46,0.42,0.1,0.01,0.01,4.3,0.6,25.99,16419,0.76,0.1,0.06,0.06,0.02,4.5,1,16.99,12898,0.67,0.21,0.08,0.01,0.03,4.5,0.8,14.99,19522,0.76,0.14,0.01,0.03,0.06,4.5,1.2
805,27.99,15582,0.6,0.29,0.05,0.02,0.04,4.4,0.9,27.99,13689,0.57,0.33,0.05,0.02,0.03,4.4,0.8,16.99,10846,0.6,0.29,0.05,0.02,0.04,4.4,0.9,14.99,13012,0.64,0.23,0.06,0.04,0.03,4.4,1
806,23.99,14419,0.67,0.16,0.1,0.03,0.04,4.4,1.1,23.99,15865,0.53,0.34,0.11,0.01,0.01,4.4,0.6,12.99,15433,0.59,0.2,0.14,0.05,0.02,4.3,1,12.99,19502,0.51,0.33,0.11,0.03,0.02,4.3,0.8
807,27.99,19623,0.7,0.09,0.08,0.07,0.06,4.3,1.5,23.99,11014,0.78,0.08,0.03,0.05,0.06,4.5,1.3,16.99,14574,0.58,0.24,0.11,0.03,0.04,4.3,1.1,16.99,15667,0.77,0.1,0.07,0.01,0.05,4.5,1.1
808,23.99,11506,0.58,0.24,0.11,0.03,0.04,4.3,1.1,23.99,16672,0.6,0.29,0.05,0.02,0.04,4.4,0.9,16.99,19749,0.56,0.25,0.14,0.03,0.02,4.3,0.9,16.99,13948,0.64,0.23,0.06,0.04,0.03,4.4,1
809,27.99,15118,0.72,0.11,0.08,0.03,0.06,4.4,1.3,27.99,18232,0.7,0.09,0.08,0.07,0.06,4.3,1.5,14.99,17798,0.63,0.22,0.02,0.06,0.07,4.3,1.4,16.99,14862,0.64,0.13,0.12,0.1,0.01,4.3,1.2
810,25.99,18414,0.67,0.21,0.08,0.01,0.03,4.5,0.8,25.99,18684,0.67,0.21,0.08,0.01,0.03,4.5,0.8,12.99,10411,0.64,0.13,0.12,0.1,0.01,4.3,1.2,16.99,15463,0.46,0.44,0.05,0.03,0.02,4.3,0.7
811,27.99,17022,0.59,0.2,0.14,0.05,0.02,4.3,1,27.99,13255,0.57,0.33,0.05,0.02,0.03,4.4,0.8,12.99,13482,0.67,0.16,0.1,0.03,0.04,4.4,1.1,14.99,10049,0.76,0.1,0.06,0.06,0.02,4.5,1
812,23.99,17878,0.76,0.14,0.01,0.03,0.06,4.5,1.2,25.99,13966,0.67,0.16,0.1,0.03,0.04,4.4,1.1,16.99,17597,0.73,0.11,0.05,0.04,0.07,4.4,1.4,16.99,16149,0.46,0.44,0.05,0.03,0.02,4.3,0.7
813,27.99,14885,0.53,0.34,0.11,0.01,0.01,4.4,0.6,23.99,14105,0.73,0.11,0.05,0.04,0.07,4.4,1.4,14.99,17714,0.65,0.25,0.07,0.01,0.02,4.5,0.7,12.99,17131,0.6,0.29,0.05,0.02,0.04,4.4,0.9
814,23.99,13265,0.72,0.11,0.08,0.03,0.06,4.4,1.3,25.99,18947,0.51,0.33,0.11,0.03,0.02,4.3,0.8,14.99,15738,0.46,0.44,0.05,0.03,0.02,4.3,0.7,12.99,19942,0.51,0.33,0.11,0.03,0.02,4.3,0.8
815,25.99,18354,0.78,0.08,0.03,0.05,0.06,4.5,1.3,23.99,12834,0.7,0.09,0.08,0.07,0.06,4.3,1.5,12.99,18784,0.51,0.33,0.11,0.03,0.02,4.3,0.8,16.99,17119,0.65,0.25,0.07,0.01,0.02,4.5,0.7
816,25.99,19216,0.72,0.15,0.01,0.03,0.09,4.4,1.5,27.99,18779,0.56,0.35,0.04,0.04,0.01,4.4,0.7,16.99,11244,0.65,0.25,0.07,0.01,0.02,4.5,0.7,14.99,15003,0.63,0.22,0.02,0.06,0.07,4.3,1.4
817,27.99,19287,0.78,0.08,0.03,0.05,0.06,4.5,1.3,25.99,18416,0.58,0.24,0.11,0.03,0.04,4.3,1.1,14.99,12919,0.46,0.44,0.05,0.03,0.02,4.3,0.7,14.99,14281,0.57,0.33,0.05,0.02,0.03,4.4,0.8
818,25.99,17547,0.72,0.15,0.01,0.03,0.09,4.4,1.5,25.99,10159,0.63,0.22,0.02,0.06,0.07,4.3,1.4,16.99,15045,0.64,0.23,0.06,0.04,0.03,4.4,1,12.99,19773,0.72,0.15,0.01,0.03,0.09,4.4,1.5
819,23.99,11347,0.67,0.21,0.08,0.01,0.03,4.5,0.8,23.99,13142,0.67,0.21,0.08,0.01,0.03,4.5,0.8,16.99,11229,0.64,0.23,0.06,0.04,0.03,4.4,1,12.99,14121,0.79,0.1,0.01,0.01,0.09,4.5,1.4
820,23.99,14355,0.71,0.18,0.05,0.03,0.03,4.5,0.9,25.99,19471,0.53,0.34,0.11,0.01,0.01,4.4,0.6,12.99,13165,0.72,0.15,0.01,0.03,0.09,4.4,1.5,14.99,12054,0.64,0.23,0.06,0.04,0.03,4.4,1
821,23.99,13252,0.46,0.42,0.1,0.01,0.01,4.3,0.6,23.99,14134,0.53,0.34,0.11,0.01,0.01,4.4,0.6,12.99,17061,0.66,0.22,0.04,0.01,0.07,4.4,1.2,16.99,16796,0.71,0.18,0.05,0.03,0.03,4.5,0.9
822,27.99,18054,0.72,0.15,0.01,0.03,0.09,4.4,1.5,23.99,12540,0.71,0.18,0.05,0.03,0.03,4.5,0.9,16.99,10125,0.66,0.22,0.04,0.01,0.07,4.4,1.2,14.99,12697,0.7,0.09,0.08,0.07,0.06,4.3,1.5
823,23.99,12699,0.46,0.44,0.05,0.03,0.02,4.3,0.7,27.99,11756,0.58,0.24,0.11,0.03,0.04,4.3,1.1,16.99,18732,0.51,0.33,0.11,0.03,0.02,4.3,0.8,14.99,11821,0.6,0.29,0.05,0.02,0.04,4.4,0.9
824,23.99,13773,0.72,0.11,0.08,0.03,0.06,4.4,1.3,25.99,17731,0.65,0.25,0.08,0.01,0.01,4.5,0.6,14.99,15112,0.56,0.35,0.04,0.04,0.01,4.4,0.7,12.99,18654,0.66,0.22,0.04,0.01,0.07,4.4,1.2
825,25.99,13757,0.46,0.44,0.05,0.03,0.02,4.3,0.7,25.99,11163,0.77,0.1,0.07,0.01,0.05,4.5,1.1,16.99,18504,0.7,0.09,0.08,0.07,0.06,4.3,1.5,16.99,16783,0.67,0.16,0.1,0.03,0.04,4.4,1.1
826,27.99,11724,0.46,0.44,0.05,0.03,0.02,4.3,0.7,25.99,14447,0.67,0.21,0.08,0.01,0.03,4.5,0.8,12.99,18651,0.51,0.33,0.11,0.03,0.02,4.3,0.8,14.99,10293,0.77,0.1,0.07,0.01,0.05,4.5,1.1
827,23.99,13293,0.64,0.13,0.12,0.1,0.01,4.3,1.2,27.99,12450,0.56,0.25,0.14,0.03,0.02,4.3,0.9,16.99,16595,0.85,0.03,0.02,0.01,0.09,4.5,1.5,16.99,12437,0.63,0.22,0.02,0.06,0.07,4.3,1.4
828,27.99,11472,0.71,0.18,0.05,0.03,0.03,4.5,0.9,25.99,13006,0.7,0.09,0.08,0.07,0.06,4.3,1.5,12.99,10404,0.73,0.11,0.05,0.04,0.07,4.4,1.4,16.99,11176,0.72,0.11,0.08,0.03,0.06,4.4,1.3
829,27.99,14890,0.53,0.34,0.11,0.01,0.01,4.4,0.6,25.99,17615,0.64,0.13,0.12,0.1,0.01,4.3,1.2,14.99,16347,0.67,0.21,0.08,0.01,0.03,4.5,0.8,16.99,11495,0.78,0.08,0.03,0.05,0.06,4.5,1.3
830,27.99,13711,0.67,0.16,0.1,0.03,0.04,4.4,1.1,23.99,12603,0.77,0.1,0.07,0.01,0.05,4.5,1.1,16.99,16300,0.64,0.23,0.06,0.04,0.03,4.4,1,16.99,19384,0.67,0.16,0.1,0.03,0.04,4.4,1.1
831,23.99,16626,0.63,0.22,0.02,0.06,0.07,4.3,1.4,23.99,13065,0.46,0.42,0.1,0.01,0.01,4.3,0.6,16.99,16014,0.66,0.22,0.04,0.01,0.07,4.4,1.2,12.99,19201,0.6,0.29,0.05,0.02,0.04,4.4,0.9
832,23.99,11290,0.57,0.33,0.05,0.02,0.03,4.4,0.8,25.99,10134,0.78,0.08,0.03,0.05,0.06,4.5,1.3,16.99,17784,0.61,0.24,0.04,0.05,0.06,4.3,1.3,14.99,18207,0.66,0.22,0.04,0.01,0.07,4.4,1.2
833,23.99,15709,0.57,0.33,0.05,0.02,0.03,4.4,0.8,27.99,19419,0.72,0.11,0.08,0.03,0.06,4.4,1.3,12.99,11805,0.66,0.22,0.04,0.01,0.07,4.4,1.2,14.99,19938,0.67,0.21,0.08,0.01,0.03,4.5,0.8
834,25.99,15605,0.61,0.24,0.04,0.05,0.06,4.3,1.3,23.99,16260,0.56,0.35,0.04,0.04,0.01,4.4,0.7,14.99,13411,0.46,0.44,0.05,0.03,0.02,4.3,0.7,14.99,11891,0.63,0.22,0.02,0.06,0.07,4.3,1.4
835,23.99,13662,0.79,0.1,0.01,0.01,0.09,4.5,1.4,27.99,16473,0.6,0.29,0.05,0.02,0.04,4.4,0.9,16.99,18360,0.51,0.33,0.11,0.03,0.02,4.3,0.8,16.99,10037,0.73,0.11,0.05,0.04,0.07,4.4,1.4
836,27.99,14755,0.73,0.11,0.05,0.04,0.07,4.4,1.4,25.99,15038,0.6,0.29,0.05,0.02,0.04,4.4,0.9,14.99,17671,0.76,0.1,0.06,0.06,0.02,4.5,1,16.99,10088,0.76,0.1,0.06,0.06,0.02,4.5,1
837,27.99,13503,0.72,0.15,0.01,0.03,0.09,4.4,1.5,25.99,13307,0.76,0.14,0.01,0.03,0.06,4.5,1.2,12.99,12017,0.59,0.2,0.14,0.05,0.02,4.3,1,16.99,12321,0.76,0.1,0.06,0.06,0.02,4.5,1
838,27.99,11307,0.79,0.1,0.01,0.01,0.09,4.5,1.4,27.99,10052,0.57,0.33,0.05,0.02,0.03,4.4,0.8,12.99,17151,0.65,0.25,0.08,0.01,0.01,4.5,0.6,12.99,10378,0.64,0.13,0.12,0.1,0.01,4.3,1.2
839,27.99,16431,0.67,0.21,0.08,0.01,0.03,4.5,0.8,27.99,17773,0.76,0.1,0.06,0.06,0.02,4.5,1,14.99,10253,0.77,0.1,0.07,0.01,0.05,4.5,1.1,12.99,17757,0.51,0.33,0.11,0.03,0.02,4.3,0.8
840,27.99,17723,0.61,0.24,0.04,0.05,0.06,4.3,1.3,27.99,19871,0.61,0.24,0.04,0.05,0.06,4.3,1.3,14.99,19556,0.72,0.15,0.01,0.03,0.09,4.4,1.5,14.99,15278,0.64,0.13,0.12,0.1,0.01,4.3,1.2
841,23.99,13674,0.67,0.16,0.1,0.03,0.04,4.4,1.1,25.99,10874,0.67,0.21,0.08,0.01,0.03,4.5,0.8,16.99,10577,0.67,0.16,0.1,0.03,0.04,4.4,1.1,14.99,10660,0.66,0.22,0.04,0.01,0.07,4.4,1.2
842,25.99,18480,0.78,0.08,0.03,0.05,0.06,4.5,1.3,27.99,15422,0.63,0.22,0.02,0.06,0.07,4.3,1.4,14.99,10080,0.51,0.33,0.11,0.03,0.02,4.3,0.8,14.99,15955,0.56,0.35,0.04,0.04,0.01,4.4,0.7
843,23.99,15464,0.65,0.25,0.07,0.01,0.02,4.5,0.7,25.99,12756,0.77,0.1,0.07,0.01,0.05,4.5,1.1,16.99,14826,0.56,0.25,0.14,0.03,0.02,4.3,0.9,16.99,12692,0.64,0.13,0.12,0.1,0.01,4.3,1.2
844,25.99,18975,0.51,0.33,0.11,0.03,0.02,4.3,0.8,27.99,15977,0.79,0.1,0.01,0.01,0.09,4.5,1.4,16.99,12178,0.53,0.34,0.11,0.01,0.01,4.4,0.6,16.99,19925,0.63,0.22,0.02,0.06,0.07,4.3,1.4
845,23.99,16817,0.85,0.03,0.02,0.01,0.09,4.5,1.5,25.99,16452,0.57,0.33,0.05,0.02,0.03,4.4,0.8,12.99,15448,0.56,0.25,0.14,0.03,0.02,4.3,0.9,12.99,18309,0.61,0.24,0.04,0.05,0.06,4.3,1.3
846,25.99,11903,0.46,0.42,0.1,0.01,0.01,4.3,0.6,23.99,15404,0.76,0.1,0.06,0.06,0.02,4.5,1,12.99,13959,0.46,0.44,0.05,0.03,0.02,4.3,0.7,14.99,11685,0.6,0.29,0.05,0.02,0.04,4.4,0.9
847,23.99,11378,0.66,0.22,0.04,0.01,0.07,4.4,1.2,27.99,18091,0.66,0.22,0.04,0.01,0.07,4.4,1.2,12.99,18513,0.51,0.33,0.11,0.03,0.02,4.3,0.8,16.99,19330,0.67,0.21,0.08,0.01,0.03,4.5,0.8
848,27.99,14549,0.73,0.11,0.05,0.04,0.07,4.4,1.4,25.99,13508,0.53,0.34,0.11,0.01,0.01,4.4,0.6,12.99,12623,0.51,0.33,0.11,0.03,0.02,4.3,0.8,12.99,19251,0.63,0.22,0.02,0.06,0.07,4.3,1.4
849,27.99,10598,0.77,0.1,0.07,0.01,0.05,4.5,1.1,23.99,19043,0.67,0.21,0.08,0.01,0.03,4.5,0.8,12.99,12110,0.59,0.2,0.14,0.05,0.02,4.3,1,12.99,18358,0.57,0.33,0.05,0.02,0.03,4.4,0.8
850,23.99,12340,0.59,0.2,0.14,0.05,0.02,4.3,1,27.99,10204,0.76,0.1,0.06,0.06,0.02,4.5,1,12.99,12023,0.78,0.08,0.03,0.05,0.06,4.5,1.3,14.99,16261,0.53,0.34,0.11,0.01,0.01,4.4,0.6
851,23.99,13710,0.76,0.1,0.06,0.06,0.02,4.5,1,25.99,17021,0.7,0.09,0.08,0.07,0.06,4.3,1.5,14.99,16449,0.77,0.1,0.07,0.01,0.05,4.5,1.1,16.99,17868,0.76,0.14,0.01,0.03,0.06,4.5,1.2
852,23.99,16872,0.56,0.35,0.04,0.04,0.01,4.4,0.7,23.99,11715,0.53,0.34,0.11,0.01,0.01,4.4,0.6,16.99,18600,0.65,0.25,0.08,0.01,0.01,4.5,0.6,12.99,15120,0.57,0.33,0.05,0.02,0.03,4.4,0.8
853,25.99,12855,0.46,0.42,0.1,0.01,0.01,4.3,0.6,23.99,17489,0.64,0.23,0.06,0.04,0.03,4.4,1,16.99,16477,0.56,0.35,0.04,0.04,0.01,4.4,0.7,14.99,18022,0.67,0.21,0.08,0.01,0.03,4.5,0.8
854,25.99,17708,0.72,0.11,0.08,0.03,0.06,4.4,1.3,23.99,15611,0.53,0.34,0.11,0.01,0.01,4.4,0.6,12.99,15268,0.63,0.22,0.02,0.06,0.07,4.3,1.4,12.99,14511,0.85,0.03,0.02,0.01,0.09,4.5,1.5
855,25.99,17867,0.59,0.2,0.14,0.05,0.02,4.3,1,23.99,16542,0.78,0.08,0.03,0.05,0.06,4.5,1.3,12.99,15124,0.85,0.03,0.02,0.01,0.09,4.5,1.5,14.99,17424,0.64,0.13,0.12,0.1,0.01,4.3,1.2
856,23.99,18528,0.64,0.23,0.06,0.04,0.03,4.4,1,27.99,12608,0.53,0.34,0.11,0.01,0.01,4.4,0.6,16.99,10170,0.7,0.09,0.08,0.07,0.06,4.3,1.5,12.99,12611,0.46,0.42,0.1,0.01,0.01,4.3,0.6
857,23.99,17675,0.59,0.2,0.14,0.05,0.02,4.3,1,23.99,15340,0.63,0.22,0.02,0.06,0.07,4.3,1.4,16.99,19659,0.77,0.1,0.07,0.01,0.05,4.5,1.1,12.99,11042,0.85,0.03,0.02,0.01,0.09,4.5,1.5
858,25.99,18584,0.77,0.1,0.07,0.01,0.05,4.5,1.1,23.99,11830,0.72,0.15,0.01,0.03,0.09,4.4,1.5,12.99,12813,0.64,0.23,0.06,0.04,0.03,4.4,1,14.99,11254,0.76,0.14,0.01,0.03,0.06,4.5,1.2
859,23.99,13922,0.61,0.24,0.04,0.05,0.06,4.3,1.3,27.99,15277,0.73,0.11,0.05,0.04,0.07,4.4,1.4,12.99,10964,0.85,0.03,0.02,0.01,0.09,4.5,1.5,12.99,16661,0.56,0.25,0.14,0.03,0.02,4.3,0.9
860,23.99,16651,0.66,0.22,0.04,0.01,0.07,4.4,1.2,23.99,19999,0.53,0.34,0.11,0.01,0.01,4.4,0.6,12.99,10364,0.64,0.13,0.12,0.1,0.01,4.3,1.2,16.99,19839,0.64,0.13,0.12,0.1,0.01,4.3,1.2
861,23.99,17757,0.67,0.16,0.1,0.03,0.04,4.4,1.1,25.99,19464,0.73,0.11,0.05,0.04,0.07,4.4,1.4,16.99,16624,0.71,0.18,0.05,0.03,0.03,4.5,0.9,14.99,12291,0.65,0.25,0.08,0.01,0.01,4.5,0.6
862,23.99,15326,0.46,0.42,0.1,0.01,0.01,4.3,0.6,23.99,11958,0.6,0.29,0.05,0.02,0.04,4.4,0.9,14.99,17586,0.6,0.29,0.05,0.02,0.04,4.4,0.9,12.99,13490,0.77,0.1,0.07,0.01,0.05,4.5,1.1
863,23.99,13338,0.64,0.23,0.06,0.04,0.03,4.4,1,27.99,16940,0.64,0.23,0.06,0.04,0.03,4.4,1,16.99,10626,0.57,0.33,0.05,0.02,0.03,4.4,0.8,16.99,17400,0.61,0.24,0.04,0.05,0.06,4.3,1.3
864,23.99,14184,0.65,0.25,0.07,0.01,0.02,4.5,0.7,27.99,12859,0.7,0.09,0.08,0.07,0.06,4.3,1.5,14.99,17539,0.72,0.15,0.01,0.03,0.09,4.4,1.5,12.99,14472,0.78,0.08,0.03,0.05,0.06,4.5,1.3
865,25.99,16791,0.6,0.29,0.05,0.02,0.04,4.4,0.9,27.99,19717,0.58,0.24,0.11,0.03,0.04,4.3,1.1,16.99,16521,0.67,0.21,0.08,0.01,0.03,4.5,0.8,12.99,12490,0.67,0.21,0.08,0.01,0.03,4.5,0.8
866,23.99,11467,0.79,0.1,0.01,0.01,0.09,4.5,1.4,23.99,18401,0.53,0.34,0.11,0.01,0.01,4.4,0.6,14.99,17734,0.77,0.1,0.07,0.01,0.05,4.5,1.1,16.99,16582,0.85,0.03,0.02,0.01,0.09,4.5,1.5
867,23.99,15566,0.72,0.15,0.01,0.03,0.09,4.4,1.5,23.99,19567,0.64,0.13,0.12,0.1,0.01,4.3,1.2,14.99,15338,0.46,0.44,0.05,0.03,0.02,4.3,0.7,16.99,19427,0.57,0.33,0.05,0.02,0.03,4.4,0.8
868,25.99,14768,0.59,0.2,0.14,0.05,0.02,4.3,1,23.99,19522,0.63,0.22,0.02,0.06,0.07,4.3,1.4,12.99,10815,0.64,0.23,0.06,0.04,0.03,4.4,1,16.99,13774,0.71,0.18,0.05,0.03,0.03,4.5,0.9
869,27.99,17385,0.67,0.16,0.1,0.03,0.04,4.4,1.1,25.99,12211,0.58,0.24,0.11,0.03,0.04,4.3,1.1,16.99,19235,0.72,0.11,0.08,0.03,0.06,4.4,1.3,16.99,16474,0.79,0.1,0.01,0.01,0.09,4.5,1.4
870,27.99,15528,0.6,0.29,0.05,0.02,0.04,4.4,0.9,27.99,18997,0.56,0.25,0.14,0.03,0.02,4.3,0.9,12.99,11503,0.73,0.11,0.05,0.04,0.07,4.4,1.4,14.99,16058,0.51,0.33,0.11,0.03,0.02,4.3,0.8
871,23.99,17735,0.72,0.15,0.01,0.03,0.09,4.4,1.5,27.99,15411,0.51,0.33,0.11,0.03,0.02,4.3,0.8,16.99,16140,0.64,0.13,0.12,0.1,0.01,4.3,1.2,16.99,16428,0.73,0.11,0.05,0.04,0.07,4.4,1.4
872,27.99,18893,0.65,0.25,0.08,0.01,0.01,4.5,0.6,23.99,19628,0.63,0.22,0.02,0.06,0.07,4.3,1.4,12.99,13470,0.64,0.13,0.12,0.1,0.01,4.3,1.2,12.99,16673,0.79,0.1,0.01,0.01,0.09,4.5,1.4
873,23.99,18045,0.57,0.33,0.05,0.02,0.03,4.4,0.8,27.99,12995,0.65,0.25,0.07,0.01,0.02,4.5,0.7,14.99,15912,0.73,0.11,0.05,0.04,0.07,4.4,1.4,12.99,13532,0.67,0.21,0.08,0.01,0.03,4.5,0.8
874,27.99,17355,0.78,0.08,0.03,0.05,0.06,4.5,1.3,23.99,16646,0.76,0.14,0.01,0.03,0.06,4.5,1.2,12.99,17281,0.65,0.25,0.07,0.01,0.02,4.5,0.7,12.99,10199,0.67,0.21,0.08,0.01,0.03,4.5,0.8
875,27.99,18248,0.66,0.22,0.04,0.01,0.07,4.4,1.2,27.99,12406,0.78,0.08,0.03,0.05,0.06,4.5,1.3,14.99,11377,0.6,0.29,0.05,0.02,0.04,4.4,0.9,16.99,18761,0.72,0.11,0.08,0.03,0.06,4.4,1.3
876,27.99,13559,0.65,0.25,0.08,0.01,0.01,4.5,0.6,23.99,11850,0.64,0.13,0.12,0.1,0.01,4.3,1.2,12.99,14520,0.64,0.23,0.06,0.04,0.03,4.4,1,16.99,15493,0.71,0.18,0.05,0.03,0.03,4.5,0.9
