ID,e1_pr,e1_vol,e1_s1,e1_s2,e1_s3,e1_s4,e1_s5,e1_mean,e1_var,e2_pr,e2_vol,e2_s1,e2_s2,e2_s3,e2_s4,e2_s5,e2_mean,e2_var,b1_pr,b1_vol,b1_s1,b1_s2,b1_s3,b1_s4,b1_s5,b1_mean,b1_var,b2_pr,b2_vol,b2_s1,b2_s2,b2_s3,b2_s4,b2_s5,b2_mean,b2_var
5517,28.99,10378,0.78,0.07,0.06,0.05,0.04,4.5,1.15,24.99,8327,0.68,0.18,0.05,0.03,0.06,4.4,1.22,17.99,12427,0.73,0.19,0.04,0.03,0.01,4.6,0.58,15.99,13921,0.77,0.12,0.01,0.05,0.05,4.5,1.21
5523,28.99,14403,0.77,0.11,0.07,0.04,0.01,4.6,0.74,28.99,14911,0.77,0.12,0.05,0.03,0.03,4.6,0.86,15.99,17913,0.62,0.26,0.05,0.02,0.05,4.4,1.05,15.99,5931,0.72,0.14,0.07,0.04,0.03,4.5,0.98
5525,24.99,6319,0.72,0.14,0.07,0.04,0.03,4.5,0.98,26.99,11378,0.78,0.15,0.02,0.01,0.04,4.6,0.89,15.99,11088,0.68,0.19,0.04,0.02,0.07,4.4,1.27,17.99,10941,0.78,0.15,0.02,0.01,0.04,4.6,0.89
5528,26.99,5447,0.73,0.16,0.04,0.01,0.06,4.5,1.1,28.99,18780,0.66,0.22,0.09,0.02,0.01,4.5,0.7,16.99,8621,0.71,0.12,0.12,0.04,0.01,4.5,0.85,17.99,13802,0.74,0.18,0.02,0.03,0.03,4.6,0.77
5537,24.99,8620,0.73,0.16,0.04,0.01,0.06,4.5,1.1,24.99,5595,0.72,0.14,0.07,0.04,0.03,4.5,0.98,17.99,14020,0.83,0.05,0.05,0.03,0.04,4.6,1.04,15.99,6971,0.82,0.09,0.01,0.03,0.05,4.6,1
5538,24.99,17378,0.73,0.15,0.01,0.02,0.09,4.4,1.49,28.99,10993,0.74,0.14,0.05,0.03,0.04,4.5,1.06,17.99,15812,0.76,0.08,0.04,0.02,0.1,4.4,1.64,16.99,9438,0.72,0.18,0.07,0.02,0.01,4.6,0.62
5545,24.99,16717,0.6,0.32,0.01,0.03,0.04,4.4,0.95,28.99,16227,0.82,0.05,0.02,0.01,0.1,4.5,1.5,16.99,9451,0.75,0.18,0.01,0.03,0.03,4.6,0.81,15.99,11910,0.65,0.22,0.05,0.05,0.03,4.4,0.99
5552,28.99,9272,0.69,0.18,0.07,0.02,0.04,4.5,0.93,28.99,14610,0.73,0.15,0.01,0.02,0.09,4.4,1.49,16.99,15628,0.61,0.26,0.08,0.04,0.01,4.4,0.8,17.99,15481,0.77,0.11,0.07,0.04,0.01,4.6,0.74
5554,24.99,10637,0.77,0.12,0.01,0.05,0.05,4.5,1.21,28.99,19699,0.77,0.13,0.05,0.02,0.03,4.6,0.84,17.99,19629,0.77,0.12,0.01,0.05,0.05,4.5,1.21,15.99,6666,0.76,0.08,0.02,0.06,0.08,4.4,1.54
5556,28.99,8064,0.74,0.14,0.05,0.03,0.04,4.5,1.06,26.99,12046,0.68,0.18,0.05,0.03,0.06,4.4,1.22,15.99,6655,0.76,0.08,0.04,0.02,0.1,4.4,1.64,17.99,9596,0.75,0.12,0.1,0.02,0.01,4.6,0.65
5560,24.99,19129,0.62,0.27,0.04,0.02,0.05,4.4,1.02,28.99,10806,0.83,0.05,0.03,0.04,0.05,4.6,1.1,17.99,9381,0.72,0.15,0.07,0.02,0.04,4.5,1.02,17.99,12708,0.72,0.13,0.11,0.01,0.03,4.5,0.87
5561,28.99,8414,0.72,0.18,0.07,0.02,0.01,4.6,0.62,24.99,13237,0.65,0.19,0.11,0.03,0.02,4.4,0.91,15.99,9031,0.83,0.05,0.05,0.03,0.04,4.6,1.04,17.99,18682,0.77,0.13,0.01,0.01,0.08,4.5,1.29
5576,28.99,8923,0.7,0.18,0.06,0.05,0.01,4.5,0.81,28.99,12749,0.82,0.05,0.02,0.01,0.1,4.5,1.5,17.99,18931,0.74,0.18,0.02,0.03,0.03,4.6,0.77,15.99,11485,0.74,0.18,0.02,0.03,0.03,4.6,0.77
5580,24.99,9879,0.77,0.13,0.06,0.03,0.01,4.6,0.68,28.99,19016,0.83,0.07,0.01,0.02,0.07,4.6,1.19,16.99,9368,0.6,0.28,0.08,0.02,0.02,4.4,0.76,16.99,5914,0.82,0.01,0.01,0.07,0.09,4.4,1.74
5584,28.99,17436,0.68,0.18,0.05,0.03,0.06,4.4,1.22,28.99,8603,0.75,0.12,0.1,0.02,0.01,4.6,0.65,17.99,12017,0.62,0.32,0.01,0.02,0.03,4.5,0.74,15.99,12186,0.6,0.28,0.08,0.02,0.02,4.4,0.76
5586,24.99,6590,0.83,0.05,0.05,0.03,0.04,4.6,1.04,26.99,16793,0.66,0.19,0.07,0.04,0.04,4.4,1.09,15.99,19318,0.82,0.01,0.01,0.07,0.09,4.4,1.74,15.99,13886,0.78,0.07,0.06,0.05,0.04,4.5,1.15
5587,24.99,13992,0.69,0.14,0.14,0.02,0.01,4.5,0.77,24.99,9307,0.72,0.14,0.07,0.04,0.03,4.5,0.98,15.99,17391,0.62,0.32,0.01,0.02,0.03,4.5,0.74,15.99,19794,0.78,0.07,0.06,0.05,0.04,4.5,1.15
5591,28.99,11864,0.72,0.13,0.11,0.01,0.03,4.5,0.87,24.99,8814,0.68,0.19,0.04,0.02,0.07,4.4,1.27,16.99,13960,0.77,0.13,0.01,0.01,0.08,4.5,1.29,15.99,5110,0.7,0.18,0.06,0.05,0.01,4.5,0.81
5593,26.99,16471,0.62,0.27,0.04,0.02,0.05,4.4,1.02,28.99,7225,0.75,0.17,0.03,0.02,0.03,4.6,0.79,15.99,8704,0.77,0.11,0.07,0.04,0.01,4.6,0.74,15.99,8202,0.82,0.07,0.04,0.03,0.04,4.6,0.97
5596,24.99,12049,0.6,0.28,0.08,0.02,0.02,4.4,0.76,28.99,19206,0.65,0.22,0.05,0.05,0.03,4.4,0.99,16.99,18628,0.74,0.1,0.07,0.02,0.07,4.4,1.36,15.99,12275,0.82,0.04,0.04,0.02,0.08,4.5,1.43
5597,26.99,5257,0.81,0.08,0.06,0.01,0.04,4.6,0.93,28.99,14428,0.68,0.18,0.05,0.03,0.06,4.4,1.22,15.99,9478,0.81,0.08,0.06,0.01,0.04,4.6,0.93,16.99,18562,0.71,0.23,0.03,0.02,0.01,4.6,0.53
5598,24.99,5361,0.73,0.15,0.01,0.02,0.09,4.4,1.49,28.99,11710,0.74,0.18,0.02,0.03,0.03,4.6,0.77,17.99,19792,0.73,0.19,0.04,0.03,0.01,4.6,0.58,15.99,15515,0.82,0.05,0.02,0.01,0.1,4.5,1.5
5599,26.99,19815,0.77,0.13,0.06,0.03,0.01,4.6,0.68,26.99,19150,0.78,0.15,0.02,0.01,0.04,4.6,0.89,15.99,10858,0.62,0.26,0.05,0.02,0.05,4.4,1.05,16.99,17149,0.75,0.12,0.1,0.02,0.01,4.6,0.65
5615,28.99,10432,0.71,0.23,0.03,0.02,0.01,4.6,0.53,24.99,8071,0.74,0.1,0.07,0.02,0.07,4.4,1.36,16.99,15595,0.62,0.32,0.01,0.02,0.03,4.5,0.74,15.99,16068,0.66,0.19,0.07,0.04,0.04,4.4,1.09
5617,24.99,11574,0.77,0.11,0.07,0.04,0.01,4.6,0.74,28.99,18895,0.82,0.05,0.02,0.01,0.1,4.5,1.5,15.99,5093,0.77,0.13,0.01,0.01,0.08,4.5,1.29,17.99,11701,0.82,0.04,0.04,0.02,0.08,4.5,1.43
5627,24.99,15847,0.64,0.26,0.02,0.01,0.07,4.4,1.15,26.99,16527,0.69,0.14,0.14,0.02,0.01,4.5,0.77,16.99,16503,0.7,0.2,0.05,0.01,0.04,4.5,0.9,16.99,6076,0.81,0.08,0.06,0.01,0.04,4.6,0.93
5629,28.99,7410,0.83,0.07,0.01,0.02,0.07,4.6,1.19,28.99,10387,0.74,0.18,0.02,0.03,0.03,4.6,0.77,16.99,8123,0.62,0.26,0.05,0.02,0.05,4.4,1.05,17.99,17413,0.69,0.18,0.07,0.02,0.04,4.5,0.93
5634,28.99,9570,0.83,0.07,0.01,0.02,0.07,4.6,1.19,28.99,7182,0.77,0.12,0.05,0.03,0.03,4.6,0.86,16.99,18947,0.77,0.12,0.01,0.05,0.05,4.5,1.21,15.99,11043,0.64,0.24,0.1,0.01,0.01,4.5,0.61
5635,28.99,10522,0.75,0.18,0.01,0.03,0.03,4.6,0.81,24.99,15491,0.69,0.2,0.01,0.03,0.07,4.4,1.31,16.99,13039,0.65,0.19,0.11,0.03,0.02,4.4,0.91,17.99,6737,0.83,0.07,0.01,0.02,0.07,4.6,1.19
5638,28.99,17746,0.66,0.19,0.07,0.04,0.04,4.4,1.09,28.99,6823,0.66,0.22,0.09,0.02,0.01,4.5,0.7,17.99,15065,0.83,0.05,0.05,0.03,0.04,4.6,1.04,16.99,8333,0.82,0.01,0.01,0.07,0.09,4.4,1.74
5640,26.99,17983,0.62,0.26,0.05,0.02,0.05,4.4,1.05,24.99,12274,0.82,0.05,0.02,0.01,0.1,4.5,1.5,16.99,19233,0.65,0.22,0.05,0.05,0.03,4.4,0.99,17.99,12875,0.82,0.03,0.04,0.05,0.06,4.5,1.36
5645,28.99,8908,0.68,0.18,0.05,0.03,0.06,4.4,1.22,28.99,9388,0.65,0.22,0.05,0.05,0.03,4.4,0.99,16.99,16615,0.73,0.15,0.01,0.02,0.09,4.4,1.49,15.99,11415,0.74,0.14,0.05,0.03,0.04,4.5,1.06
5647,24.99,17350,0.68,0.18,0.05,0.03,0.06,4.4,1.22,28.99,5259,0.71,0.12,0.12,0.04,0.01,4.5,0.85,17.99,12740,0.82,0.04,0.04,0.02,0.08,4.5,1.43,15.99,6289,0.65,0.25,0.07,0.01,0.02,4.5,0.67
5655,28.99,10820,0.73,0.19,0.04,0.03,0.01,4.6,0.58,26.99,7258,0.69,0.2,0.01,0.03,0.07,4.4,1.31,17.99,15282,0.72,0.13,0.11,0.01,0.03,4.5,0.87,15.99,6757,0.66,0.19,0.07,0.04,0.04,4.4,1.09
5660,26.99,11228,0.77,0.12,0.01,0.05,0.05,4.5,1.21,28.99,10520,0.83,0.07,0.01,0.02,0.07,4.6,1.19,17.99,17774,0.71,0.23,0.03,0.02,0.01,4.6,0.53,16.99,6646,0.69,0.18,0.07,0.02,0.04,4.5,0.93
5664,26.99,7891,0.73,0.16,0.04,0.01,0.06,4.5,1.1,24.99,10449,0.66,0.19,0.07,0.04,0.04,4.4,1.09,17.99,11369,0.72,0.13,0.11,0.01,0.03,4.5,0.87,16.99,9724,0.65,0.19,0.11,0.03,0.02,4.4,0.91
5669,24.99,10441,0.72,0.13,0.11,0.01,0.03,4.5,0.87,28.99,16429,0.7,0.2,0.05,0.01,0.04,4.5,0.9,16.99,18927,0.62,0.26,0.05,0.02,0.05,4.4,1.05,17.99,7311,0.82,0.09,0.01,0.03,0.05,4.6,1
5684,26.99,14438,0.7,0.18,0.06,0.05,0.01,4.5,0.81,28.99,11551,0.75,0.12,0.1,0.02,0.01,4.6,0.65,17.99,12883,0.77,0.13,0.05,0.02,0.03,4.6,0.84,16.99,17205,0.73,0.16,0.04,0.01,0.06,4.5,1.1
5691,28.99,7889,0.77,0.13,0.06,0.03,0.01,4.6,0.68,28.99,5748,0.86,0.03,0.01,0.04,0.06,4.6,1.22,16.99,14792,0.77,0.13,0.01,0.01,0.08,4.5,1.29,15.99,9059,0.82,0.07,0.04,0.03,0.04,4.6,0.97
5700,28.99,5269,0.78,0.15,0.02,0.01,0.04,4.6,0.89,28.99,16515,0.62,0.26,0.05,0.02,0.05,4.4,1.05,15.99,11780,0.73,0.15,0.01,0.02,0.09,4.4,1.49,16.99,5024,0.73,0.19,0.04,0.03,0.01,4.6,0.58
5708,24.99,16202,0.62,0.32,0.01,0.02,0.03,4.5,0.74,28.99,18874,0.75,0.17,0.03,0.02,0.03,4.6,0.79,15.99,17191,0.61,0.26,0.08,0.04,0.01,4.4,0.8,16.99,5083,0.72,0.18,0.07,0.02,0.01,4.6,0.62
5712,26.99,10954,0.66,0.22,0.09,0.02,0.01,4.5,0.7,26.99,10247,0.73,0.16,0.04,0.01,0.06,4.5,1.1,16.99,7222,0.69,0.18,0.07,0.02,0.04,4.5,0.93,17.99,16380,0.62,0.26,0.05,0.02,0.05,4.4,1.05
5716,24.99,8342,0.83,0.05,0.03,0.04,0.05,4.6,1.1,28.99,14630,0.77,0.13,0.01,0.01,0.08,4.5,1.29,16.99,8591,0.82,0.05,0.02,0.01,0.1,4.5,1.5,17.99,15981,0.62,0.26,0.05,0.02,0.05,4.4,1.05
5727,26.99,16702,0.61,0.26,0.08,0.04,0.01,4.4,0.8,28.99,18585,0.83,0.05,0.03,0.04,0.05,4.6,1.1,16.99,13382,0.73,0.16,0.04,0.01,0.06,4.5,1.1,16.99,16675,0.72,0.15,0.07,0.02,0.04,4.5,1.02
5728,26.99,19767,0.65,0.22,0.05,0.05,0.03,4.4,0.99,28.99,6945,0.7,0.18,0.06,0.05,0.01,4.5,0.81,17.99,13957,0.72,0.15,0.07,0.02,0.04,4.5,1.02,15.99,18538,0.82,0.01,0.01,0.07,0.09,4.4,1.74
5729,26.99,15259,0.68,0.18,0.05,0.03,0.06,4.4,1.22,28.99,7160,0.75,0.12,0.1,0.02,0.01,4.6,0.65,17.99,15226,0.69,0.2,0.01,0.03,0.07,4.4,1.31,15.99,5480,0.73,0.19,0.04,0.03,0.01,4.6,0.58
5737,24.99,11498,0.61,0.26,0.08,0.04,0.01,4.4,0.8,24.99,6446,0.77,0.12,0.01,0.05,0.05,4.5,1.21,16.99,9680,0.75,0.12,0.1,0.02,0.01,4.6,0.65,16.99,10588,0.82,0.07,0.04,0.03,0.04,4.6,0.97
5738,26.99,14927,0.77,0.12,0.05,0.03,0.03,4.6,0.86,24.99,17889,0.62,0.26,0.05,0.02,0.05,4.4,1.05,15.99,15212,0.74,0.1,0.07,0.02,0.07,4.4,1.36,15.99,18891,0.74,0.1,0.07,0.02,0.07,4.4,1.36
5741,28.99,17949,0.86,0.03,0.01,0.04,0.06,4.6,1.22,24.99,8533,0.71,0.23,0.03,0.02,0.01,4.6,0.53,17.99,11102,0.75,0.12,0.1,0.02,0.01,4.6,0.65,16.99,17395,0.74,0.1,0.07,0.02,0.07,4.4,1.36
5746,28.99,5046,0.75,0.17,0.03,0.02,0.03,4.6,0.79,24.99,18490,0.69,0.18,0.07,0.02,0.04,4.5,0.93,16.99,14220,0.64,0.24,0.1,0.01,0.01,4.5,0.61,16.99,9419,0.7,0.2,0.05,0.01,0.04,4.5,0.9
5749,28.99,15692,0.64,0.26,0.02,0.01,0.07,4.4,1.15,28.99,15540,0.66,0.19,0.07,0.04,0.04,4.4,1.09,17.99,13076,0.86,0.03,0.01,0.04,0.06,4.6,1.22,15.99,17705,0.82,0.01,0.01,0.07,0.09,4.4,1.74
5756,26.99,7557,0.73,0.16,0.04,0.01,0.06,4.5,1.1,24.99,9636,0.61,0.26,0.08,0.04,0.01,4.4,0.8,15.99,17784,0.65,0.25,0.07,0.01,0.02,4.5,0.67,17.99,7117,0.77,0.11,0.07,0.04,0.01,4.6,0.74
5759,28.99,7164,0.77,0.12,0.01,0.05,0.05,4.5,1.21,28.99,13711,0.71,0.17,0.01,0.02,0.09,4.4,1.43,17.99,9376,0.82,0.03,0.04,0.05,0.06,4.5,1.36,15.99,5952,0.68,0.18,0.05,0.03,0.06,4.4,1.22
5761,24.99,10303,0.65,0.22,0.05,0.05,0.03,4.4,0.99,26.99,8653,0.74,0.18,0.02,0.03,0.03,4.6,0.77,15.99,8409,0.82,0.03,0.04,0.05,0.06,4.5,1.36,15.99,8113,0.72,0.15,0.07,0.02,0.04,4.5,1.02
5775,28.99,10433,0.69,0.18,0.07,0.02,0.04,4.5,0.93,24.99,5822,0.73,0.15,0.01,0.02,0.09,4.4,1.49,16.99,7869,0.75,0.17,0.03,0.02,0.03,4.6,0.79,15.99,13409,0.76,0.08,0.02,0.06,0.08,4.4,1.54
5781,24.99,11258,0.77,0.13,0.06,0.03,0.01,4.6,0.68,26.99,19155,0.73,0.15,0.01,0.02,0.09,4.4,1.49,15.99,6660,0.83,0.07,0.01,0.02,0.07,4.6,1.19,15.99,18381,0.6,0.28,0.08,0.02,0.02,4.4,0.76
5782,28.99,19002,0.68,0.18,0.05,0.03,0.06,4.4,1.22,26.99,5040,0.66,0.22,0.09,0.02,0.01,4.5,0.7,15.99,10232,0.6,0.28,0.08,0.02,0.02,4.4,0.76,17.99,11346,0.71,0.23,0.03,0.02,0.01,4.6,0.53
5791,28.99,13771,0.72,0.18,0.07,0.02,0.01,4.6,0.62,24.99,12336,0.74,0.14,0.05,0.03,0.04,4.5,1.06,15.99,10896,0.82,0.01,0.01,0.07,0.09,4.4,1.74,16.99,17031,0.75,0.18,0.03,0.01,0.03,4.6,0.71
5792,24.99,17928,0.62,0.24,0.08,0.05,0.01,4.4,0.86,24.99,5865,0.77,0.13,0.05,0.02,0.03,4.6,0.84,17.99,19742,0.76,0.08,0.04,0.02,0.1,4.4,1.64,15.99,14617,0.68,0.18,0.05,0.03,0.06,4.4,1.22
5802,26.99,6646,0.77,0.12,0.05,0.03,0.03,4.6,0.86,26.99,6686,0.82,0.07,0.04,0.03,0.04,4.6,0.97,15.99,8197,0.65,0.25,0.07,0.01,0.02,4.5,0.67,17.99,14448,0.76,0.08,0.04,0.02,0.1,4.4,1.64
5810,28.99,18457,0.69,0.2,0.01,0.03,0.07,4.4,1.31,28.99,5634,0.86,0.03,0.01,0.04,0.06,4.6,1.22,17.99,14631,0.64,0.24,0.1,0.01,0.01,4.5,0.61,16.99,14938,0.52,0.4,0.03,0.03,0.02,4.4,0.66
5811,26.99,17490,0.75,0.17,0.03,0.02,0.03,4.6,0.79,24.99,16129,0.74,0.1,0.07,0.02,0.07,4.4,1.36,15.99,5223,0.72,0.14,0.07,0.04,0.03,4.5,0.98,16.99,6637,0.71,0.23,0.03,0.02,0.01,4.6,0.53
5815,24.99,7161,0.83,0.07,0.01,0.02,0.07,4.6,1.19,28.99,18637,0.73,0.15,0.01,0.02,0.09,4.4,1.49,17.99,12431,0.75,0.18,0.01,0.03,0.03,4.6,0.81,17.99,12878,0.77,0.13,0.06,0.03,0.01,4.6,0.68
5817,26.99,14955,0.83,0.05,0.03,0.04,0.05,4.6,1.1,26.99,12625,0.73,0.19,0.04,0.03,0.01,4.6,0.58,15.99,13849,0.73,0.16,0.04,0.01,0.06,4.5,1.1,16.99,18734,0.75,0.12,0.1,0.02,0.01,4.6,0.65
5824,24.99,18992,0.71,0.17,0.01,0.02,0.09,4.4,1.43,26.99,8104,0.72,0.18,0.07,0.02,0.01,4.6,0.62,16.99,18693,0.7,0.18,0.06,0.05,0.01,4.5,0.81,15.99,17988,0.74,0.1,0.07,0.02,0.07,4.4,1.36
5826,28.99,15175,0.52,0.4,0.03,0.03,0.02,4.4,0.66,26.99,6954,0.75,0.18,0.03,0.01,0.03,4.6,0.71,17.99,14821,0.83,0.07,0.01,0.02,0.07,4.6,1.19,15.99,5263,0.52,0.4,0.03,0.03,0.02,4.4,0.66
5835,26.99,13632,0.66,0.19,0.07,0.04,0.04,4.4,1.09,26.99,11600,0.73,0.15,0.01,0.02,0.09,4.4,1.49,15.99,19211,0.77,0.12,0.01,0.05,0.05,4.5,1.21,17.99,14031,0.75,0.12,0.1,0.02,0.01,4.6,0.65
5837,26.99,14075,0.7,0.2,0.05,0.01,0.04,4.5,0.9,26.99,13057,0.69,0.14,0.14,0.02,0.01,4.5,0.77,15.99,14395,0.52,0.4,0.03,0.03,0.02,4.4,0.66,17.99,16928,0.77,0.13,0.01,0.01,0.08,4.5,1.29
5852,26.99,14960,0.69,0.18,0.07,0.02,0.04,4.5,0.93,24.99,8880,0.73,0.16,0.04,0.01,0.06,4.5,1.1,17.99,18653,0.64,0.26,0.02,0.01,0.07,4.4,1.15,16.99,10902,0.65,0.22,0.05,0.05,0.03,4.4,0.99
5857,24.99,5650,0.77,0.13,0.05,0.02,0.03,4.6,0.84,26.99,13052,0.74,0.18,0.02,0.03,0.03,4.6,0.77,15.99,14261,0.6,0.32,0.01,0.03,0.04,4.4,0.95,17.99,16279,0.83,0.05,0.03,0.04,0.05,4.6,1.1
5861,24.99,12989,0.6,0.28,0.08,0.02,0.02,4.4,0.76,26.99,16032,0.77,0.13,0.05,0.02,0.03,4.6,0.84,17.99,15497,0.78,0.15,0.02,0.01,0.04,4.6,0.89,16.99,11935,0.68,0.19,0.04,0.02,0.07,4.4,1.27
5862,28.99,18684,0.7,0.18,0.06,0.05,0.01,4.5,0.81,24.99,15955,0.82,0.01,0.01,0.07,0.09,4.4,1.74,15.99,15306,0.68,0.18,0.05,0.03,0.06,4.4,1.22,16.99,15429,0.75,0.18,0.03,0.01,0.03,4.6,0.71
5864,26.99,16868,0.82,0.07,0.04,0.03,0.04,4.6,0.97,26.99,13000,0.75,0.18,0.01,0.03,0.03,4.6,0.81,15.99,5825,0.75,0.17,0.03,0.02,0.03,4.6,0.79,16.99,14634,0.75,0.17,0.03,0.02,0.03,4.6,0.79
5866,24.99,5479,0.71,0.17,0.01,0.02,0.09,4.4,1.43,26.99,11709,0.75,0.18,0.01,0.03,0.03,4.6,0.81,17.99,14132,0.75,0.18,0.01,0.03,0.03,4.6,0.81,15.99,12546,0.72,0.13,0.11,0.01,0.03,4.5,0.87
5871,28.99,12935,0.75,0.18,0.01,0.03,0.03,4.6,0.81,24.99,16403,0.71,0.17,0.01,0.02,0.09,4.4,1.43,16.99,8442,0.77,0.13,0.01,0.01,0.08,4.5,1.29,15.99,12580,0.52,0.4,0.03,0.03,0.02,4.4,0.66
5874,24.99,10921,0.82,0.04,0.04,0.02,0.08,4.5,1.43,26.99,5633,0.82,0.07,0.04,0.03,0.04,4.6,0.97,15.99,12085,0.75,0.12,0.1,0.02,0.01,4.6,0.65,16.99,19825,0.76,0.08,0.02,0.06,0.08,4.4,1.54
5882,28.99,12500,0.62,0.26,0.05,0.02,0.05,4.4,1.05,24.99,6496,0.62,0.26,0.05,0.02,0.05,4.4,1.05,17.99,16191,0.72,0.18,0.07,0.02,0.01,4.6,0.62,15.99,7058,0.52,0.4,0.03,0.03,0.02,4.4,0.66
5889,24.99,6724,0.83,0.05,0.03,0.04,0.05,4.6,1.1,24.99,16225,0.71,0.12,0.12,0.04,0.01,4.5,0.85,16.99,9226,0.77,0.12,0.05,0.03,0.03,4.6,0.86,17.99,19628,0.74,0.14,0.05,0.03,0.04,4.5,1.06
5903,26.99,15571,0.74,0.14,0.05,0.03,0.04,4.5,1.06,28.99,9310,0.77,0.11,0.07,0.04,0.01,4.6,0.74,15.99,16007,0.66,0.22,0.09,0.02,0.01,4.5,0.7,17.99,15767,0.75,0.17,0.03,0.02,0.03,4.6,0.79
5906,24.99,6349,0.71,0.12,0.12,0.04,0.01,4.5,0.85,26.99,16959,0.72,0.18,0.07,0.02,0.01,4.6,0.62,15.99,13384,0.74,0.1,0.07,0.02,0.07,4.4,1.36,17.99,17120,0.72,0.15,0.07,0.02,0.04,4.5,1.02
5907,28.99,14068,0.83,0.05,0.03,0.04,0.05,4.6,1.1,26.99,18840,0.71,0.17,0.01,0.02,0.09,4.4,1.43,15.99,6271,0.86,0.03,0.01,0.04,0.06,4.6,1.22,17.99,17588,0.69,0.2,0.01,0.03,0.07,4.4,1.31
5913,26.99,16270,0.82,0.09,0.01,0.03,0.05,4.6,1,26.99,13032,0.75,0.17,0.03,0.02,0.03,4.6,0.79,16.99,12815,0.74,0.1,0.07,0.02,0.07,4.4,1.36,16.99,16854,0.71,0.17,0.01,0.02,0.09,4.4,1.43
5919,24.99,16277,0.68,0.19,0.04,0.02,0.07,4.4,1.27,26.99,14012,0.65,0.25,0.07,0.01,0.02,4.5,0.67,17.99,9243,0.74,0.18,0.02,0.03,0.03,4.6,0.77,16.99,19687,0.6,0.32,0.01,0.03,0.04,4.4,0.95
5920,28.99,19893,0.82,0.01,0.01,0.07,0.09,4.4,1.74,26.99,13576,0.69,0.14,0.14,0.02,0.01,4.5,0.77,17.99,6559,0.82,0.03,0.04,0.05,0.06,4.5,1.36,15.99,9763,0.66,0.19,0.07,0.04,0.04,4.4,1.09
5927,24.99,10930,0.74,0.14,0.05,0.03,0.04,4.5,1.06,28.99,18673,0.82,0.03,0.04,0.05,0.06,4.5,1.36,16.99,7416,0.77,0.11,0.07,0.04,0.01,4.6,0.74,17.99,19425,0.74,0.14,0.05,0.03,0.04,4.5,1.06
5934,26.99,7965,0.77,0.12,0.01,0.05,0.05,4.5,1.21,26.99,16702,0.62,0.27,0.04,0.02,0.05,4.4,1.02,16.99,13731,0.64,0.24,0.1,0.01,0.01,4.5,0.61,16.99,8623,0.75,0.17,0.03,0.02,0.03,4.6,0.79
5940,26.99,8326,0.62,0.26,0.05,0.02,0.05,4.4,1.05,28.99,13906,0.73,0.16,0.04,0.01,0.06,4.5,1.1,16.99,12140,0.82,0.05,0.02,0.01,0.1,4.5,1.5,17.99,13076,0.83,0.05,0.03,0.04,0.05,4.6,1.1
5941,24.99,5133,0.72,0.13,0.11,0.01,0.03,4.5,0.87,24.99,9118,0.72,0.13,0.11,0.01,0.03,4.5,0.87,17.99,7087,0.75,0.12,0.1,0.02,0.01,4.6,0.65,15.99,17481,0.66,0.19,0.07,0.04,0.04,4.4,1.09
5942,28.99,14634,0.77,0.13,0.06,0.03,0.01,4.6,0.68,26.99,9129,0.74,0.1,0.07,0.02,0.07,4.4,1.36,17.99,11527,0.75,0.18,0.01,0.03,0.03,4.6,0.81,17.99,18217,0.65,0.25,0.07,0.01,0.02,4.5,0.67
5962,24.99,14896,0.65,0.19,0.11,0.03,0.02,4.4,0.91,28.99,5818,0.7,0.18,0.06,0.05,0.01,4.5,0.81,16.99,9569,0.65,0.19,0.11,0.03,0.02,4.4,0.91,17.99,10081,0.77,0.11,0.07,0.04,0.01,4.6,0.74
5965,24.99,16630,0.68,0.18,0.05,0.03,0.06,4.4,1.22,24.99,13015,0.65,0.22,0.05,0.05,0.03,4.4,0.99,15.99,14724,0.66,0.22,0.09,0.02,0.01,4.5,0.7,15.99,10717,0.66,0.22,0.09,0.02,0.01,4.5,0.7
5971,28.99,16943,0.71,0.12,0.12,0.04,0.01,4.5,0.85,26.99,9166,0.74,0.1,0.07,0.02,0.07,4.4,1.36,16.99,9831,0.82,0.01,0.01,0.07,0.09,4.4,1.74,17.99,8983,0.62,0.32,0.01,0.02,0.03,4.5,0.74
5975,26.99,15773,0.78,0.07,0.06,0.05,0.04,4.5,1.15,26.99,19707,0.77,0.13,0.01,0.01,0.08,4.5,1.29,15.99,9266,0.72,0.13,0.11,0.01,0.03,4.5,0.87,15.99,12392,0.77,0.13,0.01,0.01,0.08,4.5,1.29
5991,24.99,17373,0.73,0.15,0.01,0.02,0.09,4.4,1.49,26.99,11054,0.74,0.18,0.02,0.03,0.03,4.6,0.77,17.99,17207,0.72,0.14,0.07,0.04,0.03,4.5,0.98,15.99,18881,0.6,0.28,0.08,0.02,0.02,4.4,0.76
5997,26.99,16260,0.82,0.01,0.01,0.07,0.09,4.4,1.74,24.99,8297,0.73,0.15,0.01,0.02,0.09,4.4,1.49,16.99,8498,0.65,0.22,0.05,0.05,0.03,4.4,0.99,16.99,5968,0.68,0.19,0.04,0.02,0.07,4.4,1.27
5998,24.99,11560,0.82,0.07,0.04,0.03,0.04,4.6,0.97,28.99,17575,0.75,0.18,0.01,0.03,0.03,4.6,0.81,15.99,5595,0.75,0.17,0.03,0.02,0.03,4.6,0.79,17.99,14857,0.74,0.1,0.07,0.02,0.07,4.4,1.36
